concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
0.015466666666666665,0.23199999999999998,-0.13646666666666668,-2.047,0.06613333333333332,0.9919999999999999,0.051333333333333335,0.77,0.06433333333333334,0.9650000000000001,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08755555555555555,0.788,0.09922222222222223,0.893,0.0,0.0,0.06222222222222223,0.56,0.0,0.0,0.0
0.06625,0.53,-0.06775,-0.542,-0.009999999999999995,-0.07999999999999996,0.07500000000000001,0.6000000000000001,-0.006499999999999999,-0.05199999999999999,1.0
0.08179310344827585,2.372,0.13127586206896552,3.807,0.03358620689655173,0.9740000000000001,0.08117241379310346,2.354,-0.003103448275862069,-0.09,1.0
-0.256,-0.768,0.0,0.0,-0.19699999999999998,-0.591,-0.21233333333333335,-0.637,0.18433333333333335,0.553,0.0
0.052500000000000005,0.9450000000000001,-0.041444444444444443,-0.746,0.036444444444444446,0.656,0.04961111111111111,0.893,-0.004555555555555556,-0.082,0.0
0.09230000000000001,1.846,-0.05545,-1.109,0.10525,2.105,0.12430000000000001,2.486,-0.00335,-0.067,1.0
0.04138461538461539,0.538,-0.05723076923076923,-0.744,-0.056,-0.728,-7.692307692306846e-05,-0.0009999999999998899,0.047846153846153844,0.622,0.0
0.06912000000000001,1.7280000000000002,-0.10488,-2.622,0.0632,1.58,0.07568,1.892,0.02336,0.584,0.0
0.04239999999999999,1.0599999999999998,-0.0666,-1.665,0.05708,1.427,0.053840000000000006,1.346,-0.00464,-0.116,0.0
-0.093375,-0.747,0.0,0.0,0.0,0.0,-0.06525,-0.522,-0.10225,-0.818,0.0
0.09007142857142857,1.261,0.06928571428571428,0.97,0.0014285714285714286,0.02,0.05342857142857143,0.748,-0.010357142857142856,-0.145,0.0
0.17369999999999997,6.947999999999999,-0.118725,-4.749,0.15089999999999998,6.036,0.16877500000000004,6.751000000000001,-0.001425,-0.057,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1618,1.6179999999999999,0.19,1.9,0.1895,1.895,0.1804,1.804,0.0,0.0,0.0
0.09133333333333334,1.096,0.08566666666666667,1.028,-0.06558333333333333,-0.7869999999999999,0.037166666666666674,0.44600000000000006,0.0,0.0,1.0
0.07314285714285715,0.512,0.039142857142857146,0.274,0.07114285714285715,0.498,0.06271428571428571,0.439,0.007,0.049,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06727272727272728,0.74,-0.07454545454545454,-0.82,0.07372727272727272,0.8109999999999999,0.07945454545454546,0.874,-0.005181818181818182,-0.057,0.0
-0.024166666666666666,-0.145,0.0,0.0,0.12000000000000001,0.7200000000000001,0.022000000000000002,0.132,-0.03,-0.18,0.0
0.120875,0.967,0.10149999999999999,0.8119999999999999,0.10925,0.874,0.139625,1.117,0.069125,0.553,1.0
0.192,0.768,-0.23825,-0.953,0.1535,0.614,0.1945,0.778,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.05489655172413793,1.592,-0.018137931034482756,-0.5259999999999999,0.09772413793103447,2.8339999999999996,0.0866896551724138,2.5140000000000002,-0.008724137931034482,-0.253,0.0
0.07905263157894737,1.502,-0.04684210526315789,-0.89,0.09136842105263158,1.736,0.07536842105263157,1.432,0.0,0.0,1.0
0.15360000000000001,0.768,-0.1906,-0.953,0.12279999999999999,0.614,0.15560000000000002,0.778,0.0,0.0,1.0
0.125,0.75,0.16333333333333333,0.98,0.15333333333333335,0.92,0.14716666666666667,0.883,0.0,0.0,0.0
0.15114285714285716,1.058,0.17042857142857143,1.193,0.13142857142857142,0.92,0.14742857142857144,1.032,-0.010428571428571428,-0.073,0.0
0.12715384615384615,1.653,-0.13615384615384615,-1.77,0.1306153846153846,1.698,0.136,1.768,-0.009615384615384616,-0.125,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.121625,0.973,0.141625,1.133,0.111375,0.891,0.1225,0.98,-0.007125,-0.057,1.0
0.07908333333333332,0.949,0.0615,0.738,0.0,0.0,0.04683333333333334,0.562,0.0,0.0,1.0
0.15360000000000001,0.768,-0.1906,-0.953,0.12279999999999999,0.614,0.15560000000000002,0.778,0.0,0.0,1.0
0.0068148148148148135,0.18399999999999997,-0.028296296296296288,-0.7639999999999998,-0.10844444444444444,-2.928,-0.006740740740740737,-0.1819999999999999,-0.011925925925925927,-0.322,0.0
0.05753333333333333,0.863,0.0018000000000000017,0.027000000000000024,0.06793333333333333,1.019,0.07246666666666667,1.087,0.03686666666666667,0.553,1.0
-0.003777777777777777,-0.10199999999999998,0.002296296296296294,0.061999999999999944,-0.0092962962962963,-0.2510000000000001,0.013629629629629634,0.3680000000000001,-0.015333333333333332,-0.414,0.0
-0.057,-1.254,-0.03636363636363636,-0.7999999999999999,-0.03540909090909091,-0.779,-0.031636363636363636,-0.696,0.047681818181818186,1.0490000000000002,1.0
0.10506666666666667,1.576,-0.08666666666666667,-1.3,0.09359999999999999,1.404,0.09506666666666666,1.426,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09375,0.75,0.1225,0.98,0.12475,0.998,0.113625,0.909,0.0,0.0,1.0
0.15125,1.815,-0.05316666666666667,-0.638,0.13316666666666668,1.598,0.12941666666666665,1.553,0.00175,0.021,1.0
0.0378,0.189,0.0154,0.077,0.040600000000000004,0.203,0.0312,0.156,0.0,0.0,1.0
-0.10971428571428572,-0.768,0.0,0.0,-0.08442857142857142,-0.591,-0.091,-0.637,0.079,0.553,0.0
-0.037153846153846155,-0.48300000000000004,0.010846153846153846,0.141,-0.047692307692307694,-0.62,-0.040461538461538465,-0.526,0.03761538461538462,0.48900000000000005,1.0
-0.03641176470588235,-0.619,-0.056058823529411765,-0.953,-0.046411764705882354,-0.789,-0.031235294117647056,-0.5309999999999999,0.06688235294117648,1.137,1.0
0.0,0.0,-0.1906,-0.953,0.004600000000000004,0.02300000000000002,0.028200000000000003,0.14100000000000001,0.1106,0.553,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.197,0.985,-0.14379999999999998,-0.719,0.38659999999999994,1.9329999999999998,0.2426,1.213,0.0,0.0,0.0
0.262,0.786,-0.20866666666666667,-0.626,0.16966666666666666,0.509,0.21333333333333335,0.64,0.0,0.0,1.0
0.13325,0.533,0.11025,0.441,0.036750000000000005,0.14700000000000002,0.07225,0.289,-0.036750000000000005,-0.14700000000000002,1.0
0.0985,0.788,0.111625,0.893,0.0,0.0,0.07,0.56,0.0,0.0,0.0
0.09466666666666666,0.284,0.055,0.165,0.03266666666666667,0.098,0.046000000000000006,0.138,-0.04466666666666667,-0.134,0.0
0.060428571428571436,1.2690000000000001,-0.055999999999999994,-1.176,0.032857142857142856,0.69,0.07423809523809524,1.5590000000000002,0.0,0.0,0.0
-0.014909090909090908,-0.492,0.0030303030303030303,0.1,-0.03,-0.99,-0.01412121212121212,-0.46599999999999997,0.0005454545454545454,0.018,0.0
-0.016842105263157894,-0.32,0.10263157894736843,1.9500000000000002,0.03431578947368421,0.652,0.03894736842105264,0.7400000000000001,-0.003368421052631579,-0.064,1.0
-0.054538461538461536,-0.709,0.06753846153846153,0.878,-0.018615384615384614,-0.242,-0.0018461538461538392,-0.02399999999999991,0.0,0.0,0.0
-0.13625,-0.545,0.03825,0.153,-0.155,-0.62,-0.135,-0.54,0.12400000000000001,0.49600000000000005,1.0
0.1215,0.972,-0.03175,-0.254,0.247375,1.979,0.172375,1.379,0.069125,0.553,1.0
0.064625,0.517,-0.12675,-1.014,0.121,0.968,0.10412500000000001,0.8330000000000001,0.0,0.0,1.0
0.0,0.0,0.0178,0.089,0.0078,0.039,0.007000000000000001,0.035,0.0046,0.023,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4004999999999999,2.4029999999999996,-0.13333333333333333,-0.7999999999999999,0.3578333333333333,2.147,0.31116666666666665,1.867,-0.0095,-0.057,1.0
0.056833333333333326,0.6819999999999999,-0.04199999999999999,-0.5039999999999999,0.11791666666666667,1.415,0.09283333333333334,1.114,-0.017249999999999998,-0.207,1.0
0.03773684210526316,0.7170000000000001,-0.025736842105263155,-0.48899999999999993,-0.005157894736842098,-0.09799999999999986,0.03452631578947369,0.6560000000000001,-0.002473684210526316,-0.047,1.0
0.2886,1.443,-0.010199999999999987,-0.050999999999999934,0.3574,1.787,0.3418,1.709,0.0,0.0,0.0
0.09766666666666668,1.1720000000000002,0.019916666666666662,0.23899999999999993,0.13933333333333334,1.6720000000000002,0.13133333333333333,1.576,-0.00675,-0.081,0.0
0.12411111111111112,1.117,0.026000000000000002,0.234,0.07377777777777778,0.6639999999999999,0.07466666666666666,0.6719999999999999,0.0,0.0,1.0
0.42474999999999996,1.6989999999999998,0.4295,1.718,0.23,0.92,0.36125,1.445,0.0,0.0,1.0
0.1705,0.682,-0.40575,-1.623,0.25125,1.005,0.22975,0.919,0.13825,0.553,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0094,-0.329,-0.04479999999999999,-1.5679999999999998,-0.01922857142857143,-0.6730000000000002,-0.008085714285714283,-0.2829999999999999,0.051771428571428565,1.8119999999999998,1.0
0.061181818181818184,1.346,-0.029545454545454545,-0.65,0.06977272727272726,1.535,0.049,1.078,-0.013454545454545453,-0.296,0.0
0.1,2.5,-0.14035999999999998,-3.509,0.16407999999999998,4.101999999999999,0.14895999999999998,3.7239999999999998,0.033600000000000005,0.8400000000000001,1.0
-0.08741176470588236,-1.486,-0.0918235294117647,-1.561,-0.0603529411764706,-1.0260000000000002,-0.05623529411764705,-0.9559999999999998,0.024470588235294112,0.4159999999999999,0.0
0.11852631578947367,2.252,-0.028842105263157898,-0.548,0.0933157894736842,1.773,0.09452631578947368,1.796,-0.011736842105263158,-0.223,0.0
-0.04176666666666665,-1.2529999999999997,0.0008666666666666674,0.026000000000000023,-0.030200000000000005,-0.9060000000000001,-0.020266666666666662,-0.6079999999999999,-0.06133333333333333,-1.8399999999999999,1.0
-0.08533333333333333,-0.768,0.0,0.0,-0.06566666666666666,-0.591,-0.07077777777777777,-0.637,0.06144444444444445,0.553,1.0
-0.0196,-0.588,-0.019866666666666664,-0.596,-0.044033333333333334,-1.321,-0.00746666666666666,-0.22399999999999978,-0.003966666666666666,-0.119,1.0
0.0874642857142857,2.449,-3.5714285714290704e-05,-0.0010000000000001397,0.024142857142857143,0.676,0.07242857142857143,2.028,-0.00725,-0.203,1.0
0.08933333333333333,0.536,0.0375,0.225,0.022500000000000003,0.135,0.043000000000000003,0.258,-0.020666666666666667,-0.124,1.0
0.11526315789473685,2.19,-0.14310526315789474,-2.719,0.15168421052631578,2.8819999999999997,0.1419473684210526,2.6969999999999996,-0.002157894736842105,-0.040999999999999995,1.0
0.022187500000000006,0.3550000000000001,0.018062500000000002,0.28900000000000003,-0.006687500000000001,-0.10700000000000001,0.009500000000000001,0.15200000000000002,0.0050625,0.081,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.11228571428571428,-0.7859999999999999,0.0,0.0,-0.14142857142857143,-0.99,-0.08771428571428572,-0.614,0.009428571428571429,0.066,0.0
-0.017099999999999994,-0.17099999999999993,-0.0186,-0.186,-0.0925,-0.925,-0.03629999999999999,-0.36299999999999993,-0.0179,-0.179,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0858,-0.858,-0.0064,-0.064,-0.0926,-0.926,-0.078,-0.78,0.0619,0.619,0.0
0.13133333333333333,0.788,-0.10833333333333334,-0.65,0.11699999999999999,0.702,0.11883333333333333,0.713,0.0,0.0,0.0
0.10488888888888888,0.944,-0.050222222222222224,-0.452,0.11266666666666666,1.014,0.103,0.9269999999999999,0.006111111111111111,0.055,0.0
0.09492307692307692,1.234,-0.04307692307692308,-0.56,0.11530769230769232,1.499,0.08307692307692308,1.08,-0.0038461538461538464,-0.05,1.0
0.06357142857142857,1.335,-0.13695238095238094,-2.876,0.06842857142857142,1.4369999999999998,0.07471428571428572,1.5690000000000002,0.044904761904761906,0.943,1.0
0.03457142857142857,0.242,0.10885714285714286,0.762,0.013857142857142854,0.09699999999999998,0.00842857142857142,0.05899999999999994,-0.132,-0.924,0.0
0.011692307692307693,0.456,0.03523076923076923,1.374,0.03225641025641025,1.258,0.016999999999999998,0.6629999999999999,0.021794871794871794,0.85,1.0
0.04434482758620689,1.2859999999999998,-0.027413793103448273,-0.7949999999999999,0.053517241379310354,1.5520000000000003,0.04493103448275862,1.303,-0.0026206896551724144,-0.07600000000000001,1.0
0.06263636363636364,0.6890000000000001,-0.07172727272727272,-0.7889999999999999,0.07190909090909091,0.7909999999999999,0.07736363636363636,0.851,-0.007727272727272728,-0.085,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004500000000000004,0.07200000000000006,0.006375000000000013,0.1020000000000002,0.0475,0.76,0.058812500000000004,0.9410000000000001,-0.00375,-0.06,0.0
0.11529411764705882,1.96,-0.0041764705882352945,-0.07100000000000001,0.08811764705882352,1.498,0.08352941176470588,1.42,-0.014529411764705883,-0.247,1.0
0.027210526315789473,0.517,-0.10136842105263158,-1.926,0.04952631578947368,0.941,0.049684210526315796,0.9440000000000001,0.029105263157894738,0.553,1.0
0.09899999999999999,1.5839999999999999,0.0115,0.184,0.0945625,1.513,0.06662499999999999,1.0659999999999998,-0.0053125,-0.085,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05927272727272726,1.3039999999999998,0.06340909090909091,1.395,0.03481818181818183,0.7660000000000002,0.07381818181818182,1.624,-0.0054090909090909085,-0.119,1.0
0.013666666666666667,0.082,0.010833333333333334,0.065,0.022500000000000003,0.135,0.015666666666666666,0.094,0.0,0.0,0.0
0.02708695652173913,0.623,0.030434782608695653,0.7000000000000001,0.0646086956521739,1.486,0.06569565217391304,1.511,-0.007826086956521738,-0.18,1.0
0.06893333333333333,1.034,-0.12973333333333334,-1.946,0.112,1.68,0.1036,1.554,0.0,0.0,0.0
0.133,1.197,0.11155555555555556,1.004,0.005222222222222222,0.047,0.07933333333333334,0.7140000000000001,-0.011888888888888888,-0.107,1.0
0.06133333333333333,0.184,0.06566666666666666,0.197,-0.016666666666666666,-0.05,0.023666666666666666,0.071,-0.03966666666666666,-0.119,1.0
0.07680000000000001,0.384,0.046,0.23,0.0098,0.049,0.0402,0.201,-0.012,-0.06,1.0
0.07985714285714286,0.559,-0.12914285714285714,-0.904,0.127,0.889,0.112,0.784,0.0,0.0,0.0
0.11869565217391305,2.73,-0.1264782608695652,-2.909,0.1367391304347826,3.145,0.11834782608695651,2.722,0.02691304347826087,0.619,1.0
0.025793103448275866,0.7480000000000001,-0.06006896551724138,-1.742,-0.010034482758620691,-0.29100000000000004,0.019793103448275867,0.5740000000000002,0.02327586206896552,0.675,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009666666666666667,0.058,0.027333333333333334,0.164,0.0,0.0,0.012333333333333333,0.074,0.0,0.0,1.0
0.07680000000000001,0.384,0.052000000000000005,0.26,0.0086,0.043,0.039,0.195,-0.020800000000000003,-0.10400000000000001,1.0
0.07385714285714286,0.517,-0.13899999999999998,-0.973,0.12,0.84,0.111,0.777,0.0,0.0,0.0
0.06277777777777778,0.5650000000000001,-0.20855555555555555,-1.877,0.10477777777777778,0.943,0.09044444444444445,0.8140000000000001,0.10488888888888888,0.944,0.0
-0.0018181818181818097,-0.019999999999999907,-0.07172727272727272,-0.7889999999999999,-0.018090909090909088,-0.19899999999999995,0.025909090909090916,0.2850000000000001,-0.007727272727272728,-0.085,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10861111111111112,1.955,-0.1926111111111111,-3.4669999999999996,0.08672222222222221,1.561,0.11183333333333333,2.013,0.05261111111111111,0.947,1.0
0.043333333333333335,1.3,-0.057133333333333335,-1.714,0.08073333333333332,2.4219999999999997,0.06936666666666667,2.0810000000000004,0.04533333333333334,1.36,1.0
0.11282352941176471,1.9180000000000001,-0.08447058823529412,-1.436,0.08535294117647059,1.451,0.10064705882352942,1.711,0.0,0.0,1.0
-0.014708333333333332,-0.353,0.02195833333333333,0.5269999999999999,-0.045375,-1.089,-0.009708333333333333,-0.23299999999999998,0.035333333333333335,0.848,1.0
0.015578947368421048,0.29599999999999993,-0.011052631578947373,-0.21000000000000008,0.07421052631578948,1.4100000000000001,0.04052631578947368,0.7699999999999999,0.07247368421052633,1.3770000000000002,0.0
0.053,0.848,0.0693125,1.109,0.06431250000000001,1.0290000000000001,0.0621875,0.995,0.0,0.0,0.0
0.08286363636363636,1.823,-0.09077272727272727,-1.9969999999999999,0.12377272727272727,2.723,0.09918181818181818,2.182,0.0,0.0,1.0
-0.0965625,-1.545,-0.040625,-0.65,-0.10793749999999999,-1.7269999999999999,-0.07831250000000001,-1.2530000000000001,0.0710625,1.137,0.0
0.0973,0.973,0.1133,1.133,0.0891,0.891,0.098,0.98,-0.0057,-0.057,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.053875,0.431,-0.07125000000000001,-0.5700000000000001,0.00575,0.046,0.051125,0.409,0.0,0.0,1.0
0.056400000000000006,0.5640000000000001,0.09090000000000001,0.909,0.05920000000000001,0.5920000000000001,0.059,0.59,-0.020300000000000002,-0.203,0.0
0.06036363636363637,0.664,-0.09872727272727273,-1.086,0.10099999999999999,1.111,0.08572727272727275,0.9430000000000002,0.003090909090909091,0.034,1.0
-0.007285714285714284,-0.10199999999999998,-0.06949999999999999,-0.973,0.001999999999999994,0.027999999999999914,0.007500000000000007,0.1050000000000001,0.04171428571428571,0.584,1.0
-0.06266666666666668,-0.5640000000000001,0.02333333333333333,0.21,-0.06744444444444445,-0.607,-0.06155555555555556,-0.554,0.07777777777777778,0.7,1.0
0.05585714285714286,0.391,-0.14685714285714285,-1.028,0.12,0.84,0.10185714285714287,0.7130000000000001,-0.017285714285714286,-0.121,1.0
0.11313043478260872,2.6020000000000003,-0.16395652173913042,-3.771,0.11530434782608696,2.652,0.10817391304347825,2.4879999999999995,0.06795652173913043,1.563,0.0
0.056357142857142856,2.367,-0.06116666666666667,-2.569,0.054452380952380953,2.287,0.057547619047619056,2.4170000000000003,0.006047619047619047,0.254,0.0
0.02468,0.617,-0.00468,-0.11699999999999999,0.03408,0.852,0.01996,0.499,0.0034799999999999996,0.087,0.0
-0.030083333333333333,-0.722,0.006166666666666667,0.148,-0.04216666666666666,-1.0119999999999998,-0.021999999999999995,-0.5279999999999999,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.036666666666666674,0.7700000000000001,-0.03304761904761905,-0.694,0.029999999999999995,0.6299999999999999,0.04976190476190477,1.0450000000000002,-0.03895238095238095,-0.818,0.0
0.0626,1.5650000000000002,0.03676000000000001,0.9190000000000002,0.08356,2.089,0.07612000000000001,1.903,-0.026840000000000003,-0.671,1.0
0.07173684210526315,1.363,-0.03363157894736842,-0.639,0.09073684210526316,1.724,0.1003157894736842,1.906,0.0,0.0,0.0
0.26266666666666666,0.788,0.2976666666666667,0.893,0.0,0.0,0.18666666666666668,0.56,0.0,0.0,0.0
0.18565384615384614,4.827,-0.18169230769230765,-4.723999999999999,0.18326923076923077,4.765,0.19207692307692306,4.994,-0.004384615384615384,-0.114,1.0
0.163125,1.305,-0.1935,-1.548,0.19274999999999998,1.5419999999999998,0.189375,1.515,0.0,0.0,0.0
0.0706,0.706,-0.0953,-0.953,0.0804,0.804,0.0637,0.637,0.0553,0.553,1.0
0.10544444444444445,0.9490000000000001,-0.08311111111111111,-0.748,0.11699999999999999,1.053,0.114,1.026,-0.013777777777777778,-0.124,0.0
0.2888,1.444,-0.31179999999999997,-1.559,0.27080000000000004,1.354,0.2906,1.453,0.0,0.0,1.0
0.047642857142857147,0.667,-0.013214285714285718,-0.18500000000000005,0.002785714285714288,0.039000000000000035,0.04235714285714286,0.593,-0.052,-0.728,1.0
-0.031375,-0.251,-0.121625,-0.973,0.040874999999999995,0.32699999999999996,0.020750000000000005,0.16600000000000004,0.069125,0.553,1.0
0.03716666666666667,0.223,0.1795,1.077,0.15283333333333332,0.9169999999999999,0.12,0.72,-0.0095,-0.057,1.0
0.030761904761904758,0.6459999999999999,-0.0016190476190476204,-0.03400000000000003,0.0053333333333333306,0.11199999999999995,0.019380952380952377,0.4069999999999999,0.014476190476190476,0.304,0.0
0.5275,1.055,0.082,0.164,0.3575,0.715,0.32249999999999995,0.6449999999999999,0.0,0.0,1.0
0.07433333333333333,0.223,0.051,0.153,-0.009666666666666667,-0.029,0.03233333333333333,0.097,-0.019,-0.057,1.0
-0.359,-0.718,0.0,0.0,0.0,0.0,-0.237,-0.474,-0.3515,-0.703,0.0
0.17272727272727273,1.9,0.04372727272727272,0.48099999999999987,0.1639090909090909,1.803,0.16463636363636364,1.811,-0.005090909090909091,-0.05600000000000001,1.0
0.09172727272727271,2.018,-0.0659090909090909,-1.45,0.05999999999999999,1.3199999999999998,0.08445454545454546,1.858,-0.016454545454545454,-0.362,0.0
0.15760000000000002,0.788,0.1786,0.893,0.0,0.0,0.11200000000000002,0.56,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.066,0.33,0.1492,0.746,0.10980000000000001,0.549,0.09179999999999999,0.45899999999999996,-0.0498,-0.249,1.0
0.096,0.768,-0.119125,-0.953,0.07675,0.614,0.09725,0.778,0.0,0.0,1.0
