pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,count_dictionary_words,count_named_entities,count_number_date_time,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053000000000000005,0.265,0.1898,0.949,0.21459999999999999,1.073,0.1446,0.7230000000000001,0.04340000000000001,0.21700000000000003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.043478260869565216,1.0
2.0,5.0,3.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.21739130434782608,0.17391304347826086,0.043478260869565216,0.0,0.12060869565217391,2.774,0.1741304347826087,4.005,0.14417391304347826,3.3160000000000003,0.13973913043478262,3.2140000000000004,0.01969565217391304,0.45299999999999996,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.05555555555555555,1.0,0.009433962264150943,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.125,0.0,0.0,0.010714285714285714,0.075,0.01,0.07,0.0012857142857142856,0.009,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.3333333333333333,2.0,0.06451612903225806,1.0
2.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.118,1.652,0.13585714285714284,1.902,0.18407142857142858,2.577,0.15707142857142856,2.199,0.05721428571428571,0.8009999999999999,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.013513513513513514,1.0
1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.09113333333333333,1.367,0.0896,1.344,0.0644,0.966,0.09200000000000001,1.3800000000000001,0.061933333333333326,0.9289999999999999,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.15384615384615385,2.0,0.023529411764705882,0.0
3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.040400000000000005,0.808,0.05555,1.111,0.05489999999999999,1.0979999999999999,0.04905,0.9810000000000001,0.007550000000000001,0.15100000000000002,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,0.13333333333333333,2.0,0.023529411764705882,1.0
0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.1,1.0,0.020833333333333332,0.0
2.0,5.0,7.0,1.0,1.0,9.0,0.0,16.0,0.0,1.0,0.0,10.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0625,0.046875,0.015625,0.0,0.15265624999999997,9.769999999999998,0.12407812499999997,7.940999999999998,0.14525,9.296,0.14878125,9.522,0.033953125,2.173,53.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11085714285714286,1.552,0.0795,1.113,0.10857142857142855,1.5199999999999998,0.12178571428571427,1.7049999999999998,0.06785714285714287,0.9500000000000001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.08333333333333333,1.0,0.013157894736842105,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053000000000000005,0.265,0.1898,0.949,0.21459999999999999,1.073,0.1446,0.7230000000000001,0.04340000000000001,0.21700000000000003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.043478260869565216,1.0
2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.0,0.161,1.771,0.238,2.618,0.21754545454545457,2.3930000000000002,0.19781818181818184,2.176,0.022818181818181817,0.251,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.018867924528301886,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.256,1.536,0.15883333333333333,0.953,0.20083333333333334,1.205,0.23583333333333334,1.415,0.09216666666666667,0.553,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.02631578947368421,1.0
1.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1148181818181818,1.263,0.08872727272727272,0.976,0.17263636363636364,1.899,0.1270909090909091,1.398,0.0057272727272727275,0.063,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.1,1.0,0.02040816326530612,0.0
4.0,3.0,2.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.1111111111111111,0.1111111111111111,0.0,0.037037037037037035,0.10722222222222222,2.895,0.15488888888888888,4.1819999999999995,0.15914814814814815,4.297,0.13744444444444445,3.711,0.013666666666666667,0.369,24.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,4.0,0.16666666666666666,5.0,0.03125,1.0
0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.15455555555555556,2.782,0.07594444444444444,1.367,0.14205555555555555,2.557,0.1315,2.367,0.03927777777777778,0.7070000000000001,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.06666666666666667,1.0,0.012048192771084338,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.045454545454545456,0.0
1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.1436,2.872,0.05205,1.041,0.15865,3.1730000000000005,0.1454,2.908,0.11479999999999999,2.296,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.1111111111111111,2.0,0.021739130434782608,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.125,0.0,0.0,0.008333333333333333,0.075,0.007777777777777778,0.07,0.001,0.009,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.125,1.0,0.01818181818181818,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02725,0.109,0.039,0.156,0.01225,0.049,0.0115,0.046,0.01975,0.079,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,1.0,0.041666666666666664,0.0
1.0,3.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742,2.613,0.17246666666666666,2.5869999999999997,0.21193333333333333,3.179,0.20600000000000002,3.0900000000000003,0.0594,0.891,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.015151515151515152,1.0
1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.18,0.023,0.207,0.02788888888888889,0.251,0.020555555555555556,0.185,0.009111111111111111,0.082,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.125,1.0,0.023255813953488372,0.0
0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05592857142857143,0.783,0.044071428571428574,0.617,0.05492857142857143,0.769,0.053,0.742,0.0045,0.063,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.07692307692307693,1.0,0.015384615384615385,0.0
11.0,7.0,5.0,3.0,2.0,2.0,0.0,18.0,1.0,0.0,0.0,13.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,0.0,0.07142857142857142,0.05714285714285714,0.014285714285714285,0.0,0.13870000000000002,9.709000000000001,0.14882857142857142,10.418,0.1527285714285714,10.690999999999999,0.15987142857142858,11.191,0.05501428571428572,3.851,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.017857142857142856,1.0,0.002898550724637681,1.0
1.0,5.0,2.0,0.0,3.0,3.0,0.0,7.0,0.0,2.0,0.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.03125,0.03125,0.0,0.03125,0.06709375000000001,2.1470000000000002,0.06346875,2.031,0.07990625,2.557,0.06959374999999998,2.2269999999999994,0.0016875,0.054,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.034482758620689655,1.0,0.006289308176100629,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.75,0.21975,0.879,0.0,0.0,0.0,0.0,0.14525,0.581,0.21625,0.865,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.0
0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0125,0.125,0.0,0.0,0.0075,0.075,0.007000000000000001,0.07,0.0009,0.009,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.020833333333333332,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01057142857142857,0.074,0.0,0.0,0.010428571428571428,0.073,0.007,0.049,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.02702702702702703,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.14150000000000001,1.415,0.08520000000000001,0.8520000000000001,0.0784,0.7839999999999999,0.10869999999999999,1.087,0.0615,0.615,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.125,1.0,0.020833333333333332,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.032600000000000004,0.326,0.0363,0.363,0.0491,0.491,0.029200000000000004,0.29200000000000004,0.014499999999999999,0.145,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.018867924528301886,0.0
0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05764705882352941,0.98,0.04976470588235295,0.8460000000000001,0.04664705882352941,0.7929999999999999,0.04876470588235294,0.829,0.007705882352941177,0.131,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.012195121951219513,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.329,0.029428571428571425,0.206,0.03157142857142857,0.221,0.022714285714285715,0.159,0.019142857142857145,0.134,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.03333333333333333,0.0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10183333333333333,0.611,0.3116666666666667,1.87,0.2966666666666667,1.78,0.23666666666666666,1.42,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.027777777777777776,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06559999999999999,0.32799999999999996,0.21939999999999998,1.097,0.1972,0.986,0.1552,0.776,0.0164,0.082,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.047619047619047616,1.0
1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,0.040125,0.642,0.0608125,0.973,0.057187499999999995,0.9149999999999999,0.0529375,0.847,0.0005625,0.009,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.14285714285714285,2.0,0.025,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06420000000000001,0.321,0.0348,0.174,0.0258,0.129,0.036199999999999996,0.181,0.0162,0.081,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.05263157894736842,0.0
1.0,3.0,1.0,0.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.06445,1.289,0.060399999999999995,1.208,0.093,1.8599999999999999,0.0784,1.568,0.029950000000000004,0.5990000000000001,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.05263157894736842,1.0,0.009615384615384616,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21542857142857144,1.508,0.3315714285714285,2.3209999999999997,0.2797142857142857,1.958,0.2712857142857143,1.899,0.11657142857142858,0.8160000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.027777777777777776,1.0
0.0,4.0,2.0,2.0,1.0,4.0,0.0,7.0,0.0,3.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.09393939393939393,3.0999999999999996,0.06348484848484848,2.0949999999999998,0.14763636363636362,4.872,0.11987878787878789,3.9560000000000004,0.0703030303030303,2.32,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.005988023952095809,0.0
2.0,6.0,1.0,1.0,1.0,5.0,0.0,9.0,1.0,4.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07245945945945946,2.681,0.052108108108108106,1.928,0.04956756756756757,1.834,0.06478378378378377,2.397,0.030270270270270273,1.12,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.058823529411764705,5.0,0.026737967914438502,1.0
3.0,5.0,3.0,3.0,4.0,8.0,0.0,13.0,1.0,3.0,0.0,4.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.06277586206896552,3.641,0.08679310344827587,5.034000000000001,0.08137931034482758,4.72,0.07406896551724139,4.296,0.006051724137931035,0.35100000000000003,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,2.0,0.006535947712418301,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.07142857142857142,0.0
9.0,2.0,4.0,1.0,4.0,3.0,0.0,9.0,0.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.0,0.0,0.13175,5.797000000000001,0.09822727272727273,4.322,0.13370454545454544,5.882999999999999,0.13545454545454547,5.960000000000001,0.05127272727272727,2.256,32.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,4.0,0.10256410256410256,4.0,0.016877637130801686,1.0
1.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.15,0.15,0.0,0.0,0.09425,1.885,0.05465,1.093,0.0624,1.248,0.07944999999999999,1.589,0.02815,0.5630000000000001,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.010869565217391304,1.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06033333333333332,0.5429999999999999,0.03222222222222222,0.29,0.08677777777777777,0.7809999999999999,0.08277777777777778,0.7450000000000001,0.10200000000000001,0.918,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.022727272727272728,1.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.08127272727272727,0.894,0.014272727272727272,0.157,0.08272727272727273,0.91,0.05936363636363637,0.653,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.1,1.0,0.01639344262295082,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016125,0.129,0.005375,0.043,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.02564102564102564,0.0
2.0,2.0,1.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.13636363636363635,0.13636363636363635,0.0,0.045454545454545456,0.1439090909090909,3.166,0.1699090909090909,3.738,0.191,4.202,0.17659090909090908,3.885,0.06622727272727272,1.4569999999999999,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.15789473684210525,4.0,0.03773584905660377,1.0
9.0,14.0,10.0,1.0,3.0,4.0,0.0,16.0,1.0,2.0,14.0,13.0,1.0,0.0,6.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,10.0,0.0,1.0,0.10638297872340426,0.10638297872340426,0.0,0.010638297872340425,0.1250531914893617,11.755,0.14230851063829786,13.376999999999999,0.12211702127659575,11.479000000000001,0.13185106382978726,12.394000000000002,0.019127659574468082,1.7979999999999998,80.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,17.0,0.2073170731707317,17.0,0.032504780114722756,1.0
2.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.14400000000000002,1.584,0.0890909090909091,0.98,0.18045454545454545,1.9849999999999999,0.13809090909090907,1.519,0.0008181818181818182,0.009,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.020833333333333332,1.0
3.0,12.0,5.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,9.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,2.0,0.10638297872340426,0.10638297872340426,0.0,0.0425531914893617,0.10078723404255321,4.737000000000001,0.14648936170212765,6.885,0.1652978723404255,7.768999999999999,0.13885106382978724,6.526,0.021787234042553193,1.024,41.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,11.0,0.2558139534883721,11.0,0.044715447154471545,1.0
0.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.0485,0.679,0.07757142857142858,1.086,0.06,0.84,0.061071428571428575,0.8550000000000001,0.002928571428571429,0.041,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.23076923076923078,3.0,0.03896103896103896,0.0
2.0,2.0,5.0,3.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.08425925925925927,2.2750000000000004,0.045481481481481484,1.228,0.07385185185185186,1.9940000000000002,0.08933333333333333,2.412,0.0752222222222222,2.0309999999999997,20.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,5.0,0.22727272727272727,12.0,0.1,1.0
